Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3819,33.0,0,1,12.0,2,1,3,2.0,0,3.0,2,5.0,1,1,0,2.0,1,21110.0
3748,41.0,1,1,19.0,2,1,3,4.0,1,5.0,1,4.0,0,1,1,2.0,2,23126.0
4099,34.0,1,1,21.0,3,1,4,4.0,0,4.0,1,3.0,0,5,1,2.0,1,21434.0
4726,44.0,0,1,34.0,2,1,3,4.0,3,5.0,1,2.0,0,4,1,1.0,3,29498.0
3955,28.0,1,1,9.0,2,1,3,4.0,0,5.0,1,3.0,0,3,1,2.0,1,21019.0
2886,37.0,0,3,17.0,3,2,3,4.0,3,3.0,2,3.0,0,2,1,2.0,3,28658.0
3216,57.0,0,1,16.0,3,1,4,4.0,0,3.0,0,4.0,0,2,0,1.0,1,21620.0
1394,32.0,1,1,11.0,2,2,2,4.0,1,3.0,3,1.0,0,1,0,1.0,2,24679.0
3975,39.0,0,1,36.0,2,1,3,4.0,1,3.0,2,3.0,0,3,1,1.0,2,21084.0
4714,29.0,0,1,7.0,3,2,3,5.0,0,4.0,1,3.0,0,4,1,1.0,1,21274.0
2606,29.0,1,1,28.0,3,2,3,4.0,0,3.0,0,3.0,0,2,0,1.0,1,21391.0
1507,35.0,1,3,8.0,3,1,3,3.0,0,3.0,1,2.0,0,1,1,2.0,1,17014.0
1840,21.0,1,3,18.0,2,1,2,1.0,0,4.0,2,2.0,0,5,0,1.0,1,17716.0
745,55.0,0,1,24.0,3,2,3,3.0,1,4.0,0,4.0,1,5,1,2.0,2,21385.0
853,19.0,1,1,15.0,2,2,2,3.0,0,5.0,2,2.0,0,3,0,0.0,1,17552.0
50,48.0,1,1,6.0,2,2,3,4.0,3,3.0,2,1.0,1,5,0,2.0,3,20381.0
2221,50.0,0,3,6.0,2,1,3,3.0,1,3.0,1,1.0,0,1,0,1.0,2,21347.0
3073,29.0,1,2,15.0,3,2,4,5.0,0,3.0,1,3.0,0,2,0,2.0,1,23614.0
2459,30.0,1,1,28.0,2,1,3,3.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0
2678,34.0,1,1,21.0,3,2,3,4.0,0,3.0,0,7.0,1,2,0,2.0,1,21114.0
299,51.0,1,1,8.0,3,2,2,5.0,1,4.0,1,6.0,0,2,0,0.0,2,20482.0
1439,36.0,1,3,9.0,3,1,3,4.0,3,3.0,1,1.0,0,3,1,0.0,3,22644.0
1704,33.0,1,1,20.0,3,2,2,3.0,0,3.0,1,6.0,1,1,1,1.0,1,17436.0
2193,46.0,1,1,13.0,3,2,3,3.0,3,3.0,1,7.0,0,1,1,1.0,3,25845.0
2494,49.0,1,1,7.0,2,2,4,5.0,3,3.0,3,2.0,1,5,0,3.0,3,24059.0
4861,53.0,0,3,14.0,3,1,4,4.0,0,3.0,1,4.0,1,4,1,3.0,1,27124.0
1829,36.0,0,3,9.0,3,2,2,4.0,3,3.0,1,5.0,0,1,0,0.0,3,24699.0
319,32.0,1,3,14.0,1,1,3,4.0,1,4.0,0,2.0,1,2,1,0.0,2,20228.0
2357,42.0,0,1,32.0,3,1,2,3.0,3,5.0,1,4.0,1,3,0,0.0,3,28191.0
4737,30.0,0,1,17.0,2,1,4,4.0,0,4.0,1,2.0,0,5,0,1.0,1,21969.0
2906,35.0,1,3,28.0,2,2,4,3.0,1,3.0,3,3.0,0,3,1,1.0,2,24015.0
3421,35.0,0,1,33.0,1,1,4,5.0,0,3.0,1,3.0,0,1,1,1.0,1,20707.0
3379,33.0,1,3,15.0,3,2,3,2.0,1,3.0,0,3.0,0,5,0,1.0,2,24887.0
1068,28.0,0,1,8.0,3,2,2,4.0,0,5.0,2,1.0,0,4,0,0.0,1,17561.0
3850,55.0,1,1,17.0,3,1,4,4.0,1,5.0,3,8.0,1,1,0,1.0,2,23118.0
3182,40.0,1,1,7.0,2,1,4,5.0,4,3.0,0,3.0,0,3,0,2.0,0,31420.0
3770,33.0,1,3,9.0,3,2,3,5.0,1,4.0,2,2.0,1,1,1,1.0,2,28585.0
2187,27.0,1,1,22.0,1,1,2,3.0,0,4.0,1,1.0,0,1,1,0.0,1,17811.0
422,19.0,1,2,8.0,1,2,2,4.0,0,3.0,2,2.0,0,3,1,1.0,1,17564.0
2543,45.0,0,1,30.0,3,2,4,4.0,1,4.0,0,6.0,0,3,1,1.0,2,20720.0
2031,52.0,1,3,9.0,3,2,2,4.0,4,5.0,1,2.0,0,5,1,0.0,0,31856.0
948,30.0,1,1,23.0,3,1,3,3.0,3,5.0,0,2.0,1,4,0,2.0,3,26916.0
4009,55.0,1,1,9.0,1,1,3,4.0,3,3.0,1,2.0,0,4,0,1.0,3,32227.0
599,36.0,1,2,19.0,2,2,2,3.0,0,4.0,0,5.0,0,3,1,0.0,1,17143.0
4182,46.0,1,1,27.0,3,2,4,4.0,4,3.0,1,2.0,1,3,1,2.0,0,32174.0
3262,32.0,0,3,27.0,2,2,4,2.0,0,3.0,0,2.0,0,5,1,2.0,1,21469.0
3253,29.0,1,1,10.0,3,1,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0
3583,33.0,1,1,12.0,2,1,3,2.0,0,3.0,1,5.0,0,5,1,2.0,1,21990.0
3974,33.0,1,1,7.0,3,2,3,4.0,1,3.0,1,3.0,1,4,1,2.0,2,24840.0
994,52.0,0,1,34.0,3,1,2,1.0,4,3.0,0,3.0,1,4,0,0.0,0,28247.0
4258,36.0,1,1,12.0,1,2,4,4.0,3,4.0,3,2.0,0,3,1,2.0,3,26773.0
2548,38.0,0,1,9.0,2,2,4,5.0,1,3.0,1,7.0,0,2,0,2.0,2,23841.0
3317,37.0,1,1,13.0,2,2,3,6.0,0,3.0,1,3.0,0,2,0,1.0,1,21419.0
4044,44.0,0,1,35.0,3,1,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0
4119,30.0,1,3,34.0,3,1,3,4.0,3,3.0,1,3.0,0,3,0,1.0,3,26317.0
4282,41.0,1,3,29.0,3,2,4,5.0,1,3.0,1,4.0,1,3,1,1.0,2,25058.0
4644,31.0,1,1,15.0,2,1,4,2.0,3,5.0,1,2.0,1,1,0,3.0,3,30094.0
2206,48.0,1,1,10.0,2,2,3,4.0,3,3.0,3,1.0,0,5,1,0.0,3,25999.0
3332,36.0,0,3,15.0,3,1,4,5.0,3,3.0,0,6.0,1,5,1,3.0,3,29055.0
2328,53.0,1,1,13.0,3,1,2,3.0,2,3.0,1,4.0,0,1,1,1.0,4,33606.0
3563,39.0,1,3,21.0,2,2,4,4.0,1,4.0,1,2.0,0,5,1,3.0,2,28602.0
2445,50.0,0,1,15.0,2,2,4,5.0,1,4.0,0,3.0,0,3,1,3.0,2,23808.0
1622,53.0,1,3,12.0,3,2,2,3.0,1,3.0,1,3.0,1,5,0,1.0,2,17306.0
4365,43.0,1,1,31.0,3,2,3,4.0,3,5.0,1,3.0,1,1,1,1.0,3,26084.0
2649,30.0,1,3,34.0,3,1,3,4.0,3,3.0,0,3.0,0,3,1,2.0,3,26317.0
1443,42.0,1,1,8.0,2,2,2,3.0,2,3.0,1,6.0,0,3,1,1.0,4,33880.0
789,44.0,1,2,6.0,3,2,3,4.0,3,5.0,0,1.0,0,4,1,0.0,3,25482.0
429,46.0,1,1,8.0,2,2,2,3.0,4,3.0,0,7.0,0,5,0,0.0,0,32861.0
3653,61.0,1,1,7.0,3,2,4,6.0,3,3.0,1,5.0,0,5,0,1.0,3,29561.0
3242,34.0,1,1,32.0,3,2,3,5.0,0,4.0,2,6.0,1,4,0,1.0,1,20991.0
1986,23.0,1,1,10.0,3,2,2,1.0,0,5.0,1,3.0,0,4,0,1.0,1,17819.0
4234,28.0,1,3,9.0,2,2,4,4.0,1,3.0,3,3.0,1,4,0,2.0,2,23156.0
2740,19.0,1,1,10.0,2,2,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0
1255,33.0,1,3,22.0,2,0,3,3.0,3,5.0,3,3.0,1,5,0,0.0,3,23564.0
2396,43.0,0,1,8.0,2,2,3,3.0,0,3.0,1,7.0,1,3,0,0.0,1,25231.0
1808,30.0,1,3,11.0,3,1,1,4.0,1,3.0,1,2.0,0,1,1,0.0,2,21118.0
4274,58.0,1,1,7.0,3,2,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0
2610,42.0,1,1,21.0,2,2,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0
1167,35.0,1,3,21.0,3,2,2,5.0,1,3.0,1,7.0,1,1,1,1.0,2,20440.0
3188,38.0,1,1,18.0,3,1,4,6.0,1,4.0,0,7.0,0,4,1,1.0,2,23455.0
797,26.0,1,1,27.0,3,2,2,3.0,0,3.0,1,2.0,0,5,1,1.0,1,17377.0
2389,59.0,0,1,20.0,2,0,2,3.0,3,3.0,3,1.0,1,5,1,0.0,3,25512.0
554,27.0,1,1,13.0,3,1,2,4.0,1,5.0,3,1.0,0,3,1,0.0,2,21811.0
775,43.0,1,3,31.0,3,2,3,4.0,3,3.0,1,6.0,0,4,1,1.0,3,25798.0
3434,34.0,0,3,12.0,2,2,4,4.0,1,3.0,0,8.0,0,1,1,3.0,2,28676.0
4109,38.0,1,1,28.0,2,2,4,2.0,0,5.0,1,3.0,1,3,1,1.0,1,22242.0
2894,32.0,1,3,9.0,2,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,25260.0
1690,36.0,1,1,11.0,2,2,3,3.0,1,4.0,2,1.0,0,1,1,1.0,2,20914.0
352,48.0,1,3,35.0,3,1,3,3.0,3,3.0,0,4.0,0,4,0,0.0,3,27504.0
3117,34.0,1,1,7.0,2,2,4,5.0,0,5.0,3,5.0,1,4,0,1.0,1,21477.0
4219,37.0,0,1,31.0,2,1,3,4.0,1,4.0,1,2.0,0,3,1,2.0,2,24352.0
3274,42.0,1,1,19.0,2,2,3,4.0,0,3.0,0,5.0,1,3,1,1.0,1,23444.0
1856,37.0,1,1,20.0,2,1,3,3.0,0,5.0,1,2.0,0,4,1,1.0,1,18034.0
2284,40.0,1,1,20.0,3,2,2,4.0,2,3.0,2,2.0,0,3,1,1.0,4,34626.0
3277,28.0,1,1,13.0,2,2,3,5.0,0,3.0,0,3.0,0,2,1,2.0,1,21217.0
145,30.0,1,1,11.0,1,1,2,3.0,0,5.0,1,6.0,0,5,1,1.0,1,18204.0
1896,30.0,0,1,8.0,3,1,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0
438,35.0,1,1,22.0,2,2,3,3.0,3,3.0,0,5.0,1,2,0,1.0,3,22632.0
1574,37.0,0,1,8.0,2,2,3,4.0,1,3.0,1,6.0,0,1,1,2.0,2,20163.0
771,54.0,1,3,8.0,2,1,2,4.0,3,3.0,0,7.0,0,5,1,0.0,3,25686.0
2264,34.0,0,1,9.0,2,2,2,3.0,1,3.0,3,1.0,0,1,1,0.0,2,22756.0
2962,39.0,1,3,14.0,3,1,3,5.0,1,3.0,3,2.0,0,2,1,2.0,2,22706.0
3495,45.0,0,3,7.0,3,1,4,4.0,1,3.0,0,2.0,0,4,1,2.0,2,23446.0
4582,29.0,1,1,16.0,3,1,4,4.0,0,3.0,1,7.0,0,3,0,1.0,1,21055.0
3223,52.0,1,1,11.0,2,2,3,4.0,0,3.0,0,2.0,1,2,1,2.0,1,21139.0
4633,48.0,1,3,11.0,2,1,3,4.0,1,3.0,3,3.0,1,3,1,2.0,2,22841.0
70,59.0,0,3,6.0,2,1,2,4.0,1,3.0,2,1.0,0,5,1,1.0,2,20473.0
2665,34.0,1,1,11.0,3,1,3,5.0,0,4.0,0,8.0,0,4,0,1.0,1,21300.0
2819,50.0,1,1,14.0,2,2,3,5.0,3,3.0,2,2.0,0,2,1,2.0,3,29643.0
3672,42.0,0,2,11.0,2,2,3,6.0,1,4.0,1,8.0,0,5,0,2.0,2,25108.0
4815,49.0,0,3,31.0,2,2,4,6.0,0,3.0,2,3.0,1,1,1,3.0,1,21237.0
1597,19.0,1,3,28.0,3,2,2,3.0,0,3.0,2,2.0,1,1,1,0.0,1,16675.0
4148,34.0,1,1,21.0,3,2,3,4.0,0,3.0,1,7.0,1,1,1,2.0,1,21114.0
3198,34.0,0,3,15.0,2,1,3,5.0,0,3.0,2,2.0,0,2,1,2.0,1,21020.0
4173,32.0,0,1,36.0,3,2,4,5.0,0,4.0,3,2.0,0,3,0,3.0,1,22157.0
2403,28.0,1,1,7.0,1,2,3,4.0,0,5.0,2,7.0,0,3,1,1.0,1,17080.0
2771,40.0,1,3,10.0,3,1,3,4.0,1,3.0,0,6.0,1,4,1,2.0,2,23916.0
2583,31.0,1,2,16.0,2,2,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,25025.0
3810,40.0,0,3,28.0,2,1,3,6.0,1,3.0,1,8.0,0,5,0,1.0,2,24414.0
2117,35.0,1,1,31.0,1,2,3,4.0,3,4.0,1,4.0,0,3,1,1.0,3,25903.0
3989,32.0,1,1,15.0,2,1,4,4.0,1,3.0,3,3.0,0,5,1,3.0,2,23102.0
701,53.0,1,3,8.0,3,2,2,3.0,4,3.0,1,7.0,0,3,1,0.0,0,29852.0
894,54.0,1,1,9.0,2,2,2,3.0,4,3.0,0,4.0,0,5,1,1.0,0,32779.0
3602,38.0,1,1,26.0,2,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24446.0
530,27.0,1,1,6.0,2,1,3,3.0,3,5.0,0,2.0,0,4,1,2.0,3,22412.0
1397,54.0,1,1,15.0,2,1,3,3.0,1,3.0,1,4.0,0,5,0,1.0,2,17897.0
1749,50.0,1,1,10.0,2,2,3,3.0,2,4.0,1,4.0,0,5,0,1.0,4,34144.0
814,40.0,1,1,20.0,3,2,2,4.0,2,3.0,2,2.0,0,3,1,1.0,4,34626.0
90,40.0,0,1,6.0,2,2,3,4.0,4,4.0,0,2.0,0,2,1,2.0,0,28503.0
2301,31.0,0,1,21.0,3,2,3,3.0,0,3.0,1,2.0,0,4,1,0.0,1,17610.0
3670,33.0,0,1,17.0,2,2,3,4.0,0,3.0,1,8.0,0,1,0,1.0,1,22111.0
3178,23.0,1,1,15.0,2,2,4,6.0,0,5.0,0,3.0,0,2,1,1.0,1,21129.0
4264,43.0,1,2,9.0,1,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21374.0
1287,42.0,1,1,19.0,3,2,3,1.0,1,5.0,1,6.0,0,4,1,0.0,2,20538.0
779,51.0,1,1,10.0,2,2,2,3.0,0,3.0,0,1.0,1,2,1,1.0,1,17461.0
2252,30.0,1,1,26.0,2,2,2,3.0,1,5.0,1,1.0,0,4,0,1.0,2,24957.0
353,37.0,1,1,12.0,3,2,2,2.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0
692,32.0,1,1,9.0,3,1,3,3.0,1,5.0,0,2.0,0,2,1,1.0,2,21725.0
2539,55.0,1,1,9.0,1,1,3,4.0,3,3.0,0,2.0,0,4,1,1.0,3,32227.0
3919,33.0,0,1,9.0,2,2,4,4.0,0,3.0,3,2.0,0,3,1,2.0,1,21746.0
4084,28.0,1,1,24.0,1,2,3,4.0,0,4.0,1,2.0,1,4,0,1.0,1,21736.0
1973,34.0,1,1,6.0,2,2,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17691.0
4394,31.0,0,3,19.0,2,2,4,5.0,0,5.0,1,3.0,0,5,1,3.0,1,20711.0
3963,36.0,1,1,15.0,2,2,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,20947.0
3251,39.0,1,3,17.0,3,2,4,5.0,3,3.0,1,2.0,1,3,1,1.0,3,27418.0
1278,36.0,1,1,16.0,2,2,2,3.0,3,5.0,1,1.0,1,5,1,1.0,3,23321.0
3510,34.0,1,1,11.0,3,1,3,5.0,0,4.0,0,2.0,0,1,0,1.0,1,22516.0
2307,40.0,0,1,15.0,3,0,2,3.0,3,3.0,3,1.0,0,4,1,1.0,3,28499.0
4561,36.0,1,1,32.0,1,2,4,5.0,3,4.0,1,5.0,0,3,1,2.0,3,29581.0
1774,39.0,1,1,6.0,3,2,2,1.0,3,3.0,1,1.0,0,3,1,0.0,3,24613.0
2005,41.0,1,2,16.0,2,2,3,4.0,2,3.0,1,4.0,0,1,1,1.0,4,34141.0
4049,37.0,1,1,13.0,3,2,3,4.0,1,4.0,1,8.0,0,4,0,2.0,2,23619.0
2059,29.0,1,1,6.0,2,1,2,4.0,0,5.0,1,2.0,1,1,0,0.0,1,17319.0
4787,37.0,1,1,13.0,2,2,3,6.0,0,3.0,1,3.0,0,1,1,1.0,1,21419.0
2810,42.0,0,3,11.0,3,2,3,4.0,1,4.0,3,3.0,0,3,1,1.0,2,28033.0
4878,35.0,1,1,17.0,3,2,3,4.0,1,5.0,3,3.0,0,4,0,1.0,2,24803.0
2995,40.0,1,2,10.0,2,1,3,3.0,1,4.0,0,2.0,0,2,1,1.0,2,25067.0
3477,32.0,0,1,7.0,2,0,4,2.0,3,4.0,3,3.0,0,3,1,3.0,3,26124.0
549,34.0,1,1,14.0,3,1,3,3.0,1,3.0,2,4.0,0,4,1,1.0,2,21142.0
637,32.0,0,1,6.0,2,2,3,3.0,0,3.0,1,1.0,0,5,0,0.0,1,17314.0
1408,23.0,1,1,18.0,2,2,3,3.0,0,3.0,2,2.0,0,5,1,0.0,1,17647.0
738,39.0,1,1,6.0,2,1,3,4.0,4,3.0,0,2.0,0,3,0,1.0,0,27742.0
3337,30.0,1,1,7.0,2,1,4,4.0,0,3.0,1,3.0,0,2,0,3.0,1,22438.0
816,39.0,0,1,15.0,2,2,3,3.0,1,4.0,3,21.0,0,2,1,0.0,2,21782.0
1964,34.0,1,3,20.0,1,1,2,3.0,0,3.0,1,2.0,1,5,1,0.0,1,17579.0
4500,25.0,0,1,16.0,2,2,3,5.0,0,4.0,1,3.0,0,5,0,2.0,1,21372.0
4829,22.0,0,3,25.0,3,1,4,4.0,1,3.0,1,2.0,1,5,0,2.0,2,21303.0
2997,41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,1,2.0,1,21020.0
4745,32.0,0,1,22.0,3,2,4,4.0,0,3.0,1,3.0,0,4,1,1.0,1,21288.0
2498,27.0,1,3,30.0,3,1,3,5.0,1,3.0,0,2.0,1,2,1,1.0,2,22835.0
3234,34.0,1,1,12.0,2,2,3,5.0,3,3.0,1,6.0,0,3,0,1.0,3,25797.0
1844,28.0,1,3,15.0,2,2,3,3.0,1,3.0,2,2.0,0,3,1,1.0,2,20253.0
2721,39.0,1,3,14.0,3,1,3,3.0,1,5.0,1,3.0,1,3,0,1.0,2,24283.0
831,31.0,0,1,21.0,3,2,3,3.0,0,3.0,0,2.0,0,4,1,2.0,1,17610.0
794,34.0,0,1,9.0,2,2,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,22756.0
847,34.0,0,1,6.0,3,2,3,4.0,1,5.0,2,1.0,0,2,1,2.0,2,20343.0
1593,51.0,1,1,12.0,2,2,2,3.0,2,3.0,2,1.0,0,5,1,1.0,4,34537.0
3445,38.0,1,1,18.0,3,1,4,4.0,0,3.0,3,6.0,0,3,0,2.0,1,22307.0
601,40.0,0,1,22.0,3,2,2,4.0,1,3.0,2,7.0,0,5,1,1.0,2,20094.0
2014,47.0,0,3,9.0,3,1,2,3.0,4,3.0,1,1.0,1,5,1,0.0,0,28770.0
2892,41.0,1,1,13.0,2,1,4,4.0,4,3.0,2,2.0,0,5,1,3.0,0,31915.0
4241,40.0,1,3,10.0,3,1,3,4.0,1,3.0,1,6.0,1,4,1,2.0,2,23916.0
2785,39.0,1,1,22.0,2,2,4,5.0,3,3.0,1,2.0,1,5,1,2.0,3,30188.0
1853,22.0,1,1,17.0,3,1,2,3.0,0,4.0,1,2.0,0,1,1,1.0,1,17244.0
3509,56.0,1,1,11.0,2,2,2,4.0,1,3.0,0,2.0,1,4,0,1.0,2,22713.0
3961,38.0,1,1,26.0,2,2,4,4.0,0,4.0,1,6.0,0,4,0,2.0,1,21700.0
3275,32.0,0,1,22.0,3,2,4,4.0,0,3.0,0,3.0,0,4,1,3.0,1,21288.0
3062,26.0,1,1,9.0,3,2,4,2.0,0,5.0,3,2.0,0,2,1,3.0,1,22102.0
1096,40.0,1,2,12.0,3,2,2,3.0,4,3.0,2,2.0,1,3,1,1.0,0,31437.0
1563,46.0,0,1,6.0,3,2,2,4.0,3,5.0,1,3.0,1,1,1,1.0,3,25673.0
1519,35.0,1,1,14.0,2,2,2,1.0,0,3.0,1,2.0,0,5,1,1.0,1,17269.0
2845,57.0,0,3,13.0,2,1,3,3.0,4,5.0,0,2.0,0,3,1,1.0,0,31890.0
4092,47.0,1,3,7.0,3,1,4,4.0,3,5.0,1,3.0,0,1,1,3.0,3,29131.0
663,21.0,1,1,24.0,2,1,3,3.0,0,3.0,2,2.0,0,3,1,1.0,1,17693.0
3384,40.0,1,1,30.0,3,2,4,4.0,0,5.0,3,2.0,0,3,0,3.0,1,22582.0
61,38.0,0,1,35.0,2,1,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0
3673,41.0,1,1,15.0,2,1,4,4.0,1,5.0,1,4.0,1,1,0,1.0,2,25194.0
2456,32.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21589.0
1099,45.0,1,1,6.0,1,2,3,3.0,3,4.0,1,2.0,0,3,1,1.0,3,22441.0
4175,39.0,0,3,9.0,2,2,3,5.0,1,3.0,1,5.0,0,5,1,2.0,2,23927.0
1373,38.0,0,1,14.0,3,1,2,4.0,1,4.0,1,2.0,1,1,1,0.0,2,17133.0
908,33.0,1,3,16.0,3,2,2,1.0,3,3.0,1,1.0,1,4,1,1.0,3,23380.0
188,34.0,0,1,8.0,2,2,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0
3011,35.0,1,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,5,0,1.0,2,24952.0
3750,32.0,0,3,14.0,3,1,4,4.0,3,5.0,1,4.0,0,1,1,3.0,3,28315.0
2112,38.0,1,3,15.0,3,2,3,4.0,0,4.0,1,1.0,0,4,0,2.0,1,17899.0
2106,35.0,0,1,31.0,2,1,3,3.0,0,4.0,1,2.0,1,3,1,1.0,1,17022.0
4162,38.0,1,1,7.0,3,1,3,5.0,0,5.0,1,4.0,0,4,0,2.0,1,22598.0
2986,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,2,0,2.0,3,26539.0
3910,40.0,1,1,13.0,3,2,3,5.0,3,5.0,1,6.0,0,4,1,1.0,3,28669.0
2421,41.0,0,3,15.0,2,2,2,5.0,4,3.0,1,1.0,0,5,1,1.0,0,21151.0
2822,35.0,0,3,26.0,3,2,4,3.0,1,3.0,3,2.0,1,2,1,3.0,2,23982.0
3988,37.0,1,1,13.0,2,1,3,2.0,0,3.0,1,5.0,0,1,0,1.0,1,21716.0
2880,34.0,1,1,17.0,3,2,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0
4661,39.0,1,3,10.0,2,2,3,4.0,1,3.0,3,2.0,1,3,1,1.0,2,25539.0
4615,54.0,1,3,9.0,3,2,3,4.0,4,3.0,1,8.0,0,3,1,1.0,0,33530.0
3470,33.0,1,3,14.0,3,2,4,4.0,1,3.0,0,6.0,0,5,1,2.0,2,27882.0
2772,34.0,0,3,17.0,3,2,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0
2768,31.0,1,1,35.0,3,1,4,4.0,1,3.0,0,3.0,0,3,0,3.0,2,24453.0
4585,35.0,1,1,17.0,2,2,3,4.0,0,4.0,1,3.0,0,1,1,2.0,1,20686.0
4837,35.0,1,3,16.0,3,2,3,4.0,3,3.0,1,6.0,0,3,1,2.0,3,23168.0
1760,49.0,0,1,16.0,2,1,2,3.0,2,5.0,2,1.0,1,3,0,1.0,4,33665.0
3211,38.0,1,1,10.0,2,1,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0
1776,32.0,1,3,13.0,2,2,3,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20484.0
1526,35.0,0,3,5.0,2,2,3,3.0,3,5.0,1,2.0,0,4,0,0.0,3,24069.0
4640,32.0,0,1,7.0,2,1,4,4.0,1,5.0,1,3.0,0,5,1,1.0,2,22826.0
3205,37.0,1,1,22.0,2,2,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23512.0
2287,36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,0,1.0,2,22779.0
1872,30.0,1,3,18.0,1,1,2,3.0,1,3.0,3,1.0,0,1,1,1.0,2,21577.0
2748,40.0,1,1,7.0,3,2,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
4337,31.0,0,3,29.0,2,1,4,4.0,3,5.0,1,2.0,0,1,1,2.0,3,27090.0
2998,28.0,1,1,14.0,3,0,3,5.0,1,5.0,3,2.0,0,3,1,1.0,2,25489.0
365,46.0,0,1,13.0,3,1,1,3.0,1,3.0,0,3.0,0,5,0,0.0,2,20258.0
4593,32.0,0,3,27.0,3,1,3,4.0,1,3.0,1,3.0,0,1,1,2.0,2,25610.0
1615,30.0,1,1,11.0,1,1,2,3.0,0,5.0,1,6.0,0,5,0,1.0,1,18204.0
4356,37.0,0,3,17.0,3,2,3,4.0,3,3.0,2,3.0,0,1,1,2.0,3,28658.0
1228,41.0,0,2,10.0,2,2,2,5.0,1,4.0,1,7.0,0,5,0,1.0,2,21430.0
2037,34.0,1,3,8.0,2,2,2,3.0,1,3.0,2,2.0,0,5,0,1.0,2,21274.0
3922,39.0,0,1,30.0,2,2,3,5.0,3,3.0,3,2.0,0,3,1,1.0,3,28204.0
1164,40.0,1,1,22.0,2,1,2,3.0,3,3.0,3,7.0,1,4,1,0.0,3,22945.0
4757,27.0,1,1,10.0,3,2,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,23098.0
2044,34.0,1,1,6.0,2,1,3,1.0,0,3.0,2,3.0,0,1,1,1.0,1,18280.0
3095,48.0,1,3,9.0,3,1,3,4.0,1,3.0,0,2.0,1,2,1,1.0,2,23215.0
1747,38.0,1,3,13.0,3,1,2,1.0,1,5.0,1,2.0,1,3,1,1.0,2,20605.0
1639,32.0,1,1,12.0,2,2,2,3.0,0,3.0,2,4.0,0,1,0,1.0,1,18038.0
1884,24.0,1,3,6.0,1,1,3,3.0,0,4.0,2,2.0,1,4,0,0.0,1,18202.0
433,46.0,1,3,16.0,3,1,3,4.0,3,3.0,0,3.0,1,2,1,1.0,3,24071.0
1741,47.0,0,1,35.0,2,2,2,3.0,3,4.0,1,2.0,1,3,1,0.0,3,26849.0
2778,46.0,1,1,15.0,2,2,4,4.0,1,3.0,0,2.0,0,3,1,1.0,2,22375.0
810,46.0,1,3,9.0,3,2,2,3.0,4,3.0,0,4.0,0,2,1,0.0,0,32465.0
2526,56.0,1,3,7.0,2,2,4,4.0,3,3.0,0,5.0,0,2,0,2.0,3,28917.0
2670,38.0,0,3,11.0,3,2,3,4.0,0,3.0,1,6.0,0,4,1,1.0,1,20855.0
2137,41.0,1,1,8.0,2,1,2,5.0,0,3.0,1,5.0,1,3,0,1.0,1,17778.0
842,28.0,1,1,18.0,2,1,3,3.0,0,3.0,0,2.0,1,4,1,0.0,1,17515.0
4481,35.0,1,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,5,0,2.0,2,24952.0
2774,44.0,0,1,17.0,2,1,3,5.0,1,3.0,1,3.0,0,3,0,1.0,2,23935.0
4377,27.0,1,1,31.0,1,2,4,6.0,0,3.0,2,3.0,1,3,0,2.0,1,21018.0
